spotify_id,artist_name,track_name,class
5yoJk1yR5QmwE8Zj2qatpK,Savages,Husbands,1.0
350a3WXUZomHtuJE7CZE5n,Cuarteto El Huenoa,Moviente,7.0
3uahX9Gi4Syz5OsXO2w1eN,Vistas,Start Again,9.0
4PxzGOH79jcmmldKgoI9sB,neko,Wish,6.0
5F4PRUrsZQ8zTppxd6OA9a,Tygers Of Pan Tang,Only the Brave,8.0
1gmIVcH5ElXBzLBoqhXldv,Shanique Marie,Lifey,6.0
2y1WSXO7Bkg86MH7yxFD50,Wand,Wonder,1.0
2bRxQbAQ2OsPKSNc1bllEl,ceo@business.net,buttercup 2,1.0
16trTT7WV24LPBukITucZL,Mansun,Wide Open Space,6.0
3nBzTBoIImT1KsbLS0BNvY,Scruffpuppie,Ego,6.0
6oSoFV8IDRMrFh2C4aXIKt,Remy Ma,Feels So Good,5.0
7yt10HaB4Pg0c7pncxzqIp,Norah Jones,"Jesus, Etc.",6.0
1CM0yH0Y6q7hhfq7o5wagi,Westlife,Drive (For All Time),9.0
3vX40kM91roJS58JpFMWct,Red Desert,Older No Wiser,10.0
5jzma6gCzYtKB1DbEwFZKH,The Clash,London Calling - Remastered,1.0
7FoaeFKnjoWU1fhASVwgfp,Welshly Arms,I Will Overcome,10.0
4Vp0ROMUhkMUAjxRTaTNtu,Ravi,The Jali,7.0
4V5RPGO7burCpqLYg3EFBj,Burning Witches,The Witch of the North,8.0
1KVhwSjfkQLKpfHYbHfZOm,Westlife,Open Your Heart,9.0
4vR6EylsKmTeD7YMInOUYY,Gucci Mane,She Be Puttin On (Feat. Slim Dunkin),5.0
4y39lb6IAQOGLPiIf5SxEn,Show Me Your Universe,Kid Forever,8.0
4aVqaojWgQw4dzNrqTGKnW,Wolf King,Holy Serpent,8.0
5ZZm2yxaR7HG9KeGPKqVW8,Kishore Kumar,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,3.0
6efvpN45pRby2dC0ayfSU7,Wynonna,King Bee,2.0
6UtIYetqvh6lJcAjUyVsCB,JayDaYoungan,Spot Em,5.0
47wToAWMFORf7uL8V62a82,Eddie Higgins,Falling In Love With Love,7.0
3qGHAKgjQruzj6doKkyEb5,Charli XCX,Unlock it (Lock It) - feat. Kim Petras and Jay Park,9.0
2cmDPqRq97ivaQcjUo8erq,Repenter,Forever,1.0
6J68zJQnXT7G1W2SJ48NcU,Alexis Korner's Blues Incorporated,Rain Is Such a Lonesome Sound - Remastered,2.0
7A97NpIOQisbbjTVoySjJ9,The Marcus King Band,Boone,2.0
,Aretha Franklin,Until You Come Back to Me (That's What I'm Gonna Do),5.0
5IyPSusjmxJFNcFSFJ7Cmp,Adeben,die Zeder,7.0
2bzKZtxHKFbcY7kSHAVSTk,Mohammed Rafi,Yahan Main Ajnabi Hoon,3.0
,Or Edry,◊ô◊û◊ô ◊®◊ê◊©◊ô◊™ ◊î◊ß◊ô◊•,6.0
2hv1HTAMbq1xJhrJmlM1Zv,A Day To Remember,Everything We Need,10.0
,Tuna,◊ß◊ú◊ê◊†◊í,5.0
,Shalom Hanoch,◊û◊î ◊©◊ô◊ï◊™◊® ◊¢◊û◊ï◊ß ◊ô◊ï◊™◊® ◊õ◊ó◊ï◊ú,10.0
2fDHuS1PTkHBbCWWZF1ph9,Johnny Cash,Folsom Prison Blues,10.0
57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,8.0
,"Yashita Sharma, Abhay Jodhpurkar, Amit Trivedi","Milaa Yun (From ""Haseen Dillruba"")",3.0
2mlIzqDE7RaMaMx1UPdsXL,The Flaming Lips,The Yeah Yeah Yeah Song,6.0
5hkdfA87RZvNaxl6XiveOA,Keane,Everybody's Changing,10.0
22PMfny6nE19cQYVvmESts,zonji,sachiare,9.0
4dxXzVDR3iK0Kg0EzfiPR5,Katastro,The Way I Feel,10.0
19aE9JrFOAlIgHWPm8ni37,Coco Montoya,Back In A Cadillac,2.0
,Avraham Tal,◊©◊ë◊ï◊¢ ◊ò◊ï◊ë,9.0
2yIvnjFxvfWE1WxBSO0YGN,UPSAHL,Young Life Crisis,10.0
,Dudu Tassa,◊î◊ß◊ô◊®,10.0
7zLeOgBrdrCfMf47MCyLMC,Meg Myers,Running Up That Hill,10.0
6YeONqJkRKgNRLVVfCOtJq,Love and Death,Down,10.0
3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,Physical,9.0
,Shalom Hanoch,◊ú◊ê◊ò ◊ú◊ê◊ò,10.0
2dxjKgT0li4qBI3QwuN9Ih,Kanye West,Touch The Sky,5.0
4T74vnnnEEVZbgxgiIwSpV,Black Mountain,Wucan,10.0
,Seventeen Again (feat. Novo Amor),"Charli Adams, Novo Amor",0.0
5QN2EOIp6XFXCV85dOp35H,Bones Owens,Lightning Strike,2.0
,Mot√∂rhead,Heartbreaker,8.0
7lM1cf3zZuish0TjRnn5MB,"Christone ""Kingfish"" Ingram",662,2.0
3JYwjYGpclgw4vmpy5sqkV,Lil Durk,Love You Too (feat. Kehlani),5.0
467196puWGO1HupGI49LJz,Tupperwave,Karibukai 2000,6.0
3nMVDBVk9TF9JUUQFmgDFa,Sonny Thompson & Lula Reed,Mellow Blues,2.0
1ZozGivTAYsOwhy6LVHsPX,Sonic Youth,Kool Thing,10.0
2tYefVtZYM82eB4pdFtxmR,Lucia & The Best Boys,Blueheart,6.0
7zvDpeuQm5enRkW2djb26X,LAUREL,Let Go,6.0
5gPRsdhEoR53H4eSRBXnzh,dexter,Maybe the Problem Is Me,6.0
79XlWsOybPyzg82s0i4VJH,Hippie Hourrah,La guerre,6.0
4LloVtxNZpeh7q7xdi1DQc,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.0
6FxD82u5P8yKohcYYDxyqw,Jilted John,Jilted John - Single Version,1.0
6NhpIdjYoufuNNlBsgOztc,Sara Evans,Suds in the Bucket,4.0
,gnkosaiBAND,ÂÜçËÄÉ,9.0
2WNPAOq1ZbF7wX1ljnwuCx,Henrik Lindstrand,Hallonlandet,1.0
5C05eveHgDzeeswfL71QVR,Green-House,Find Home,6.0
55NkVwvITV119DkY4zhKEx,Micatone,All Gone,2.0
1enbVNlX6dmoiWVPHLIUp4,Smash Hit Combo,Peine perdue,8.0
6BcdUH19ScZk69Sj4oXArV,Beherit,Salomon's Gate,8.0
6NRrXON8nSIwrMsymtsIqQ,The Raconteurs,Broken Boy Soldier,10.0
1vC2eGIjumzgYknFrKl3Vg,Hamish Anderson,Morning Light,2.0
7rL602DQps4QmrrjbinLzP,Arcade Fire,Afterlife,6.0
1JSFJDPv6vCGETnNzDHGJr,Caroline Rose,Freak Like Me,1.0
5TysIim10uxdcYtUqftQlZ,The Creation,Making Time,6.0
3Hbm5luuxJheCKJheYAVbZ,Dwight Yoakam,Honky Tonk Man,4.0
7whh4iNy8QMZs9ad9bJ6q7,Redlight,Every,6.0
3hGsDRUzPgXMDSRZzgXkhS,The Vaughan Brothers,Telephone Song,2.0
20FmYYqoQNKX3VwULnG2VS,Backstreet Boys,Straight Through My Heart,9.0
01wsKcJ8ptqUmatpJlEGYj,Arcade Fire,Ready to Start,1.0
2EFy7yp659dID3X1TVbdfq,Ben Abraham,War In Your Arms,1.0
,Foushe√©,Deep End,9.0
3sQD52XdsvrGIUgfXoawu6,YAMANTAKA // SONIC TITAN,Yandere,8.0
40rjypnguxfhPy4Bbv5SWc,Langhorne Slim,The Way We Move,6.0
0WGn8xhpPumX73lECUY5Yo,Five,Everybody Get Up - Radio Edit,9.0
2bVGZZxrkTDmm3UgduHNyh,Jay Som,Superbike,6.0
,Adam Zoolod,◊ñ◊ï◊ú◊ï◊ì ◊ê◊ì◊ù - ◊®◊ô◊°◊§◊ß◊ò,5.0
06z1kxyyax5xkyJVWK0U3K,Vern Gosdin,Mother Country Music,4.0
1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Angie,10.0
5HR0UqvkEL1KhvaRtQVXFr,Dead Meadow,What Needs Must Be,8.0
,Sisters of Mercy,Dominion / Mother Russia - New Version for Digital,10.0
4j5JuvF1nFJ0tvD3KdJfNr,Curtis Salgado,The Longer That I Live,2.0
2W65WbDAV7BEPy5ig48F3y,Pure Reason Revolution,New Obsession,10.0
3yBMrd3smS55EY9jbuvnjv,Kresten Osgood,CRAZY WITCH GAME,7.0
3V25SaIwD3dfnrVuM5R7qO,Alice Cooper,$1000 High Heel Shoes,10.0
1AglI76RB3xj0yA2Z0NJ8B,Engelwood,Lovin' Is Everywhere,6.0
03jdl5GTBhKsgB1Yw8mVPh,Beartooth,In Between,10.0
0WuzhNWNs6HNXtEYMIfuyA,Little Hurt,Messed Up,1.0
2mM4gR1CITXWMx5eRp0oem,Night Tempo,Tokyo,6.0
6ExwEqiFa2C9AzqQv9BVXM,Antariksh,Quest,8.0
7HyhgyD0eSVk4S40w5V9e1,Rafa El Tachuela,La Moraima,7.0
,"Jatin-Lalit, Abhijeet, Alka Yagnik",Aaj Hai Sagaai,3.0
5mZvBLZcyCrmSyIrbcA5c4,Waterparks,Just Kidding,9.0
0is4yL58CcQ4Gv4WgTGr9N,Sick Puppies,Gunfight,10.0
60CirPlTOEWOUBus7HxV3B,Kings of Leon,Radioactive,6.0
4AAhARFkwFdYl48xLFE7mF,IDLES,Great,6.0
,"Calum Martin, Craig Armstrong, Cecilia Weston, Scottish Ensemble, Daniel Pioro",Ballantyne - Movement 5 Your Shadow,7.0
3P27Dj2AqFIyy6ExlstOVi,Princess Nokia,It's Not My Fault,5.0
7nIpGpMm3gSnL3QTrMisH7,Megan Thee Stallion,Stalli (Freestyle),5.0
01JYvQ6udfhUw9Jed9EzoK,The Rolling Stones,Bitch - 2009 Mix,10.0
33iv3wnGMrrDugd7GBso1z,Lit,My Own Worst Enemy,9.0
,Dudu Tassa,◊¢◊ù ◊ó◊ú◊ï◊û◊ï◊™ ◊õ◊ê◊ú◊î,10.0
0qAM98zBtDV6b9VIGvvfhJ,InAbell,It Sends Me Home,6.0
098gOGegzGnjMi3bZVLUeN,Born Of Ire,Marionette,8.0
5Qz5iGt2xmKKDdgK3pbVwh,Armik,Solo Guitarra,7.0
20UjAGdEjVb8DniNXvqHJy,Buddy Holly & The Crickets,Maybe Baby,10.0
5o3DSHw1ORhM3lWxqGRvEf,Miles Davis,"All Blues (feat. John Coltrane, Cannonball Adderley & Bill Evans)",2.0
0wHxHYnNvnhjX4f399sjMz,Jejune,This Afternoons Malady,10.0
24NvptbNKGs6sPy1Vh1O0v,Chris Smither,What They Say,2.0
6DJdXo8oT7kTA9mYpvpJRk,Yves Tumor,Strawberry Privilege,6.0
4cgodXjv4TfrooNQxvlO4O,George Clinton,Atomic Dog,10.0
4dBY1BPPzeouOIZuuKE2Jg,Imperio Argentina,Los piconeros,9.0
4njmTrh1kqxmPql07KKnlT,Tami Neilson,You Were Mine,2.0
0MnzWN3XbTMgMMdupUNKoG,The Silhouettes Project,Eucalyptus,5.0
3ZwEZ53kYpL1S8TzXkk5XF,Argonaut & Wasp,Dog Days,6.0
4asMpRyP8kbqLg1L66krna,Another Now,Outflow,8.0
,"Sushma Shrestha, Padmini Kolhapure, R. D. Burman",Teri Hai Zameen Tera Aasman,3.0
5ZOOjqoCaUydmo8bxSdosj,Exodus,The Toxic Waltz,8.0
5740WNrWQZEiXK6yoPp2q4,Pinkshinyultrablast,Holy Forest,6.0
6nUeAzy56yoAzSEdql7OVP,Yes-R,Galini,9.0
5WXOEwImIXTgTp3FmbBQHU,August Burns Red,Pangaea,8.0
3N59ge8R8hvaKNZpdrGdDP,Howling Giant,Rooster,8.0
3x3wQ19oWPbgJ8sUlqedv9,WARGASM (UK),Rage All Over,10.0
08KRFHK8w57Js5GZZjamll,McCoy Tyner,Satin Doll,7.0
35pLMarTq9RgZXcrw1z5xa,Elsmore Carey,Come on Love,0.0
1KycRoVKThea6p4J7iJFMB,Naushad,"Ram Aur Shyam Theme, Pt. 6 - Instrumental",3.0
4PZp19w4SRGDAWwKNKZcLF,Bruce Hornsby,The Rat King (feat. Rob Moose),10.0
46Qy1xAr2K7rylRYwdQ6Gw,Faster Pussycat,House of Pain,10.0
7Cxj32r2KgPy4MRK25oadP,Tuna,◊õ◊†◊§◊ô◊ô◊ù,5.0
,"Asha Bhosle, Mohammed Rafi",Aaja Aaja Main Hoon Pyar Tera,3.0
0vz64VTiPPBpcmla0QvAI9,Cage The Elephant,Back Against The Wall,10.0
,Hadag Nahash,◊í◊ü ◊î◊™◊ï◊™,5.0
5nVJ4fHxEMDex4dDHeKpGj,DENM,My Wave,10.0
0YYyEMVZg7HGhX8Sphjz3z,Status Quo,Rockin' All Over The World,2.0
6REc2Tq4G2RW5zKXtusTLF,Bury Tomorrow,Black Flame - Single Edit,8.0
6WQyaRxqf332knjOMWUMQf,Dirty Heads,That's All I Need,10.0
2yb0ZoqqGX4XDzt2CZarWF,"Speed, Glue & Shinki",Big Headed Woman,2.0
50NxwJPlcjsT7IqFshyuYP,William Elliott Whitmore,Johnny law,2.0
0oxoJu918tKRk4lVweP4WS,The Dandy Warhols,Ride,6.0
0y1QJc3SJVPKJ1OvFmFqe6,KALEO,Way down We Go,10.0
488fm4uEWTONVgjKUJTCgf,King Tuff,Eyes of the Muse,6.0
7iQfH9grc0jwbbPOuUZSSw,Rad Horror,Narration of a Lost Millennial,6.0
2XIVtxGG04GKN9LhZiivVJ,Bambounou,Up a While,6.0
2jqEkryEQLNykrJXJIqGka,Ski Lift,Portal,6.0
,Victor Manu,Kékes,7.0
2DwUL1kbITv7cyx7XiF2XZ,Anup Ghoshal,Tujhse Naraz Nahin Zindagi - Male Vocals,3.0
7v5tepiLEpO6635U1qt8VZ,James Welburn,Raze,6.0
5sMkH1NhKXcFVwJka0BhBp,Megan Thee Stallion,Body,5.0
1ZOeXUr9ieWw80zs1T6pkp,Placebo,Nancy Boy,6.0
65UiNXjbeyp9XLX4GDSp3m,SpotemGottem,No Tik Tok,5.0
,Westlife,Don't Say It's Too Late,9.0
,Hila Ruach,◊û◊ï◊°◊ô◊ß◊î ◊ú◊§◊®◊°◊ï◊û◊ï◊™,9.0
2aReOPqi6NjhJ8zxa0Mi2D,Cavetown,Sharpener,6.0
6O7pihLJgeqxUnG7u9oYL2,Static-X,Push It,8.0
7mEGPyPVnNFwmzMLhp0Ghe,Gossip,Standing in the Way of Control - Soulwax Nite Version,1.0
1FuZJZqUWbwpqwbT8eESfR,Alexisonfire,Accidents,10.0
0Otf6MBWU5vOqlwCl1ZIZY,Lennon Stella,Kissing Other People - Acoustic,9.0
,Still Life (feat. Joseph),"Henry Jamison, JOSEPH",0.0
18PMUMZqCeKiZ5sV5fn1kz,Dawda Jobarteh,Winter Trees Stand Sleeping,7.0
75RFwKV6wjJiCQmuoUY69f,Miss Grit,Impostor,1.0
7cwCQuoy7273J4XUr05OCR,Joeboy,Celebration,9.0
4QcFM4sEayM4QjvIQjF3bE,John The Conqueror,All Alone,2.0
5u0MCSH2msdLurNeGXRyTJ,The Cult,Love Removal Machine,10.0
2wkIdVB8HsWyMur3Q4shlZ,Tate McRae,wish i loved you in the 90s,9.0
01bwGowuoCT9klYUIJwuBl,John Rae,We Will Never Meet Again,7.0
7mjSHL2Eb0kAwiKbvNNyD9,Yusuf / Cat Stevens,Wild World,0.0
1ELmaNX7GA71u5pnpAOD5e,Alka Yagnik,Ek Do Teen Char,3.0
34r09AOx8joevV4pMuChZh,Smol Data,Salaried (Bankruptcy Eve),10.0
5MiOOrDFzv1WljbKrGwiMV,thomTide,madMan,9.0
7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,9.0
1oxOiOjsi7plNOZEhoPLPj,Bastille,Good Grief,10.0
2GHp47AE8HTBF9xpG7FIoz,UGK,One Day,5.0
1VkM4OtAnNtJa6XBT3SHR6,young friend,PINCH ME,9.0
,Westlife,When You're Looking Like That - Single Remix,9.0
,"Arijit Singh, Asees Kaur",Ve Maahi,3.0
5cPcd6pLrpDVmKnonjd3EQ,Fake Blood,I Think I Like It,1.0
4YAUc5FgW3thucLVl3sHMH,Accuser,Phantom Graves,8.0
1r8oPEXqnhUVgkUkJNqEuF,Joy Division,Love Will Tear Us Apart - 2010 Remaster,10.0
3GWuPbPr5nT65fmew963zV,j ember,Sleep Well,9.0
0awZwmlC6pxH65KTZpadmX,Briston Maroney,Freakin' Out On the Interstate,10.0
2lAW5SxQC2PcbUhisFF9Pw,Anwar,Off@Night,10.0
5PtA2XXIrUWLZ3ZELnTOUi,Dream Theater,Space-Dye Vest,8.0
3VamXAvVMczcS2PTYtPfBQ,Jimmie Allen,Best Shot,4.0
,Meir Ariel,◊†◊©◊ú ◊î◊†◊ó◊©,10.0
4IkCvLPQfBEclen1NuIDIL,Fozzy,Painless,10.0
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula),9.0
111lEceXGPf5AX8yntrQaK,W.C. Clark,Stronger Than You Need To Be,2.0
11oZK9EdlMVLqVIIxkUFVx,Gathering in Jazz,The Shape of Blue,7.0
,Eden Derso,◊™◊û◊ô◊ì,5.0
0AFauuw4BMnqScJljkqWzd,Karsh Kale,Milan,0.0
7orLcSrAUPsUbqSKoAMwEz,Gurr,She Says,1.0
,"Asha Bhosle, Vinod Rathod",Parbat Se Kali Ghata Takraee,3.0
6eGh4BakrXoS62at0oWELo,Los Lobos,Chains Of Love,2.0
72794Eag03xdy7TO0KNuid,Frank Ocean,Cayendo (Side A - Acoustic),6.0
1rJM37Dd4OcSJvzI84yCcP,Fugees,Fu-Gee-La,5.0
5nDY2KxY4o4kiBxO1tGDGe,Extreme,Get The Funk Out,10.0
3XQY8kDjI8LARMIC9xkxQk,Waka Flocka Flame,Hard in Da Paint,5.0
5ijQMO46fAA1zLF4xVhH4h,RedHook,Kamikaze,8.0
,"Roman Alexander, Ashley Cooke",Between You & Me (feat. Ashley Cooke),4.0
6UNnfZz3Xe9NGrDsDI0ZC2,John Michael Montgomery,I Swear,4.0
4NyQwUbqvKp9RQAdhqAHX0,The Chats,Drunk n Disorderly,10.0
,"Them, Van Morrison","Baby, Please Don't Go (feat. Van Morrison)",10.0
3jtU7iGfHq7XzbPbY6GbYd,Premium Leisure,Easy FM,10.0
2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,All Along the Watchtower,1.0
2mbdrL0q09yWkw58yx3oTy,Whookilledkenny,Gucci Umbrella,5.0
5bKWr2jjQ8dEynxT6lVjfn,Osaka Blue,Use Me Up,6.0
45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,9.0
1j8daMcREb9EXhO4MCfLLA,Westlife,Another Life,9.0
4LK36kV9w3KBD2GYL26ZBq,chloe moriondo,I Want To Be With You,6.0
37JvmVceKRrUfnXp1t6P7g,Chris Carter,Solidit,6.0
3xxXGqhgN3vqJ1qmFNjecV,Spike 1000,Make Me Suffer,8.0
73TMk4jwBjv5tPRUq2twMZ,Triathalon,GARDEN 2,6.0
27BEATf1JFhKDmwJdpGVSk,Royal Blood,Boilermaker,10.0
2NTDt9Fiqp5wTBM6cLO6Bu,Gary Clark Jr.,Bright Lights,10.0
2dW3ZWlCrV4T1SBR1u1ttz,THE DRIVER ERA,A Kiss,10.0
0a8K9xaZzEmjoE7LemJUjE,Helices,Crucemos los Puentes...,10.0
3fu8KKSxAmNCHnhJceJMtB,Career Woman,Teacher's Pet,1.0
6Bcsu35LlV2YyUSa1X7Cpf,Run River North,Mr. Brightside,10.0
03JTuxnm9jDSs1SB9thRMn,DURDN,The Last Day,9.0
20XdEFyaUR9C7aDIdq2OAd,DJ Jazzy Jeff & The Fresh Prince,Summertime,5.0
5QBB15z14txSFYP6zFUn0q,Kishore Kumar,Is Mod Se Jate Hain,3.0
7yNafrXYcx2igqDTYgsuay,Prospective,Deadman,8.0
5nUrlBwZiaPcCKpBM7iT1W,Royal Blood,Limbo,10.0
4O1aEPLNamT9ZuClNZi2KM,Incubus,Summer Romance (Anti-Gravity Love Song),10.0
,Lightnin' Hopkins,Hello Central (Give Me Central),2.0
3DouEusx0IYHCPhTQcpFJo,Duran Duran,Falling Down (feat. Justin Timberlake),10.0
,Omer Adam,◊¶◊ú◊ô◊ú ◊û◊ô◊™◊®,9.0
2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,9.0
5phjnA00QqNdF7oo8a6yu0,DUSTY LOCANE,"ROLLIN N CONTROLLIN, Pt.2 (PICTURE ME)",5.0
4sAyDtswbHLWyFJgUMt8hu,Rae Sremmurd,Unlock The Swag,5.0
3VgV3RLmCE7PrXvOjCc6sq,Regina Costa,Seed,7.0
5xXL4i9L2ZbKBtENNh8fWY,KRS-One,Step into a World (Rapture's Delight),5.0
0mUm43Yjv9vPqR8YycWyJs,Juanse,Foxtrot,2.0
3uVPLtkmDu8pDkYEAVqbgS,Juice WRLD,Real Shit (with benny blanco),5.0
00twZviPonMhKWN60B3l0F,Dr. Dre,Still D.R.E.,5.0
0d2mj7p92bZEckjowsc1a4,Architects,Meteor,10.0
48OIJmuB6THQWHdV4GMn2k,Caleborate,Clicquot Shower,5.0
5G1FfCBOhUBq0JCPNJNazW,Gavin James,Boxes - Acoustic,9.0
7A35lRz4cm0QkbnlNAJPtm,Miranda Lambert,Holding On to You,4.0
6trxmIB7QC2eQqWMMLgFrJ,Steve Miller Band,My Own Space,10.0
01MsqwaG0kCMTBJUAEkFAV,Luis Villegas,Daydream,7.0
3t3rnRd26jLl1SajTgPkSY,Islander,What Do You Gotta Lose?,10.0
0lGEWOZvMexZFXckBJxlVO,Os Mutantes,A Minha Menina,6.0
74PX4Sa0tXJDStditawG0O,Kyuss,Supa Scoopa and Mighty Scoop,8.0
,Rodney Atkins,If You're Going Through Hell (Before The Devil Even Knows),4.0
2rbb3lOMI71NIMbJCS1wQQ,JT Money,Who Dat,5.0
2U4fODlayH2blucJuyjBrU,LUCY,Jogging,10.0
,Television,Marquee Moon - Remastered,6.0
,Aviv Geffen,◊î◊ê◊ù ◊ú◊î◊ô◊ï◊™ ◊ë◊ö ◊û◊ê◊ï◊î◊ë,10.0
6GgJgMasppfEm55mqVw4bh,YonYon,Beautiful Women,6.0
5BdpZ82ByIoknVjFFauok5,LUHA,I Will Find You,6.0
3d3k8g4GTVx9EFIFlOZOEX,Rammstein,ZEIG DICH,8.0
1g0oI97rPdYuWDIpkbtQdv,T.I.,Why You Wanna,5.0
0Sbeihd75SGitymHS8Bqbh,Kelsea Ballerini,I Hate Love Songs,4.0
2dorBMLsGLl6B54C6uEim1,Hidden Intent,Dead End Destiny,8.0
5W4cALNimK9sWuu3gFcYFE,The Chemical Brothers,The Darkness That You Fear - Edit,6.0
2g6aIBdprkYt5mNFjY6HAz,Leon Bridges,Like a Ship,1.0
,Yehudit Ravitz,◊¢◊õ◊©◊ô◊ï ◊î◊õ◊ú ◊ë◊°◊ì◊®,10.0
0PsbWiVtix5FoTZ1s00mEl,Styx,Come Sail Away,10.0
5mVWKI0OgsFIXF8aJccfO8,Jim-E Stack,Can We (with Kacy Hill),6.0
2p8vubDBdUmbbdNWtC1Ots,Great Peacock,Let You Go,2.0
5Wqhh9QKqZZmLjLdFLoW04,ZZ Top,Sharp Dressed Man - 2019 Remaster,10.0
,Jasmin Moallem,◊ê◊ï◊® ◊î◊ô◊®◊ó,9.0
2NvCmPAM16TeQzlmWPx3oL,Eddie Berman,Joann,0.0
5kmgBZhT1uXEljgE0EJahO,GFOTY,PAPER BOYFRIEND,6.0
23dyF3k9LfRnG7rRIWWYJs,A Thousand Horses,Livin' My Best Life,10.0
4XjMoGDCN2aCV9XoIgloIy,Biffy Clyro,Instant History,10.0
2lwwrWVKdf3LR9lbbhnr6R,Modest Mouse,Float On,1.0
2mxPSHEwjJWOQS7lGw6btF,The Verve,Lucky Man,10.0
6xHzY67lLIJNdxbR5LxZ5S,Tony Spinner,Walkin' The Dawg,10.0
0gZoK6Q1RJ46fyeC2Ib0r2,Haich Ber Na,87 Days,6.0
7hAZYKNQAGVMaNIRp4abzx,Alex Lahey,Perth Traumatic Stress Disorder,6.0
0bxuV9VOE5iARolyiQyrxZ,WAAX,Labrador,6.0
2iWTHXaFtRSMhd5OLpYD7f,Talk Talk,Life's What You Make It - 1997 Remaster,10.0
7LygtNjQ65PSdzVjUnHXQb,Warrant,Cherry Pie,10.0
,Bitch Falcon,Turn to Gold,10.0
2PqhgyoxhBy20P06e9uL3L,Lowgo,Control,6.0
5g1vtHqi9uV7xtYeCcFOBx,Kanye West,Jesus Walks,5.0
1d7q712nXjG98HiwHk7HFS,J. Cole,a p p l y i n g . p r e s s u r e,5.0
7y77bXkLLokdDSaJnjEmoq,The Swallows,It Ain't The Meat,2.0
1hAIPXpzfpBGsWGYTf69MM,Songhoy Blues,Worry,10.0
2hq1MJnuAPnJfNm3xGdqZp,Chronixx,Black Is Beautiful,5.0
0E3Ck752Kw29gVpyAVDLDo,Eddie Boyd,Lovesick Soul,2.0
0INUE1K7cEiE8VH63Rv5RJ,Mudvayne,Happy?,8.0
4fUN0D26tgqFRQCEnyKmWX,Queen Latifah,U.N.I.T.Y.,5.0
01Xtk3Xcr8uXAVnBurhr9N,Kishore Kumar,Tere Jaisa Yaar Kahan - Yaarana / Soundtrack Version,3.0
3SliuInyApsQsaDwCDbbvY,Beautify Junkyards,Reverie,6.0
,"Mohammed Rafi, Asha Bhosle",Ek Pardesi Mera Dil Le Gaya,3.0
4PfJiqveZXLbVBFtjs0x49,Baiju Dharmajan,Moham,6.0
53KWzrpniQIvJd2D1kbhr0,Zella Day,Purple Haze,9.0
285HeuLxsngjFn4GGegGNm,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",9.0
5i2Kt5opngrHrVAjF70cdd,Concha Piquer,No Me Quieras Tanto,9.0
2cX2coZS1PYBfPs8wgbdWE,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",9.0
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California - 2013 Remaster,10.0
2855a8NCBwEAAdnJftGizK,Monster Magnet,Powertrip,10.0
,"Abhijeet Srivastava, Amit Trivedi","Phisal Jaa Tu (From ""Haseen Dillruba"")",3.0
3sU3dsN3etkC0Teh3IZU9S,Bnny,Time Walk,6.0
0xVvCWr0k0OJ4onNnGXqmD,Writing The Future,As Above So Below,8.0
5C1f1YRHXybb2uwyub0FA8,Weezer,Buddy Holly,6.0
,ne√†nder,aas,8.0
3B2UeNWzmEayRBqoX75XNS,Howie Lee,The Door of Aspiration,6.0
7HbnX1fxCAoPa7nRVFSEFW,Moneybagg Yo,Said Sum (feat. City Girls & DaBaby) - Remix,5.0
,Shuko,I Ain't Finished Yet,5.0
4OSWIup9gKCkIdVvdkLEOE,Ayron Jones,Mercy,10.0
2HuwVcuOPdqZgRG9BynS2d,The OBGMs,Not Again,1.0
0xqR6rA6yqYhcncNMNHtLZ,Thieves Like Us,Drugs in My Body - Designer Drugs Remix,1.0
4iS4vGzh365Wg0KutUiWoy,Dani Wilde,Bumble Bee (Live),2.0
1alwU5UQjk2aa1N7ALmnTf,Lola Flores,"Ay, pena, penita, pena",9.0
,Komsomolsk,–í—Å—ë –∏—Å—á–µ–∑–ª–æ,6.0
3rgQQ8C7PGzpW5gsWUTZO1,TOTALFAT,Better Luck,10.0
6ckVL9k9M43EKpeXwASuf6,Des Rocs,This is Our Life,10.0
1NA2NvAgCB4EfcBC8OHfuj,The Neighbourhood,Staying Up,10.0
,Omer Adam,◊°◊ï◊§◊® ◊¢◊ï◊ì ◊ô◊ï◊ù,9.0
4kg5hAOumbLtNSg6J8aq8e,Snow Patrol,Set The Fire To The Third Bar,10.0
58VTMFtsoe0E0vSX1pV03h,Black Stone Cherry,Blame It on the Boom Boom,10.0
