Classes,Tracks,Set Type
9.0,1247,Test Set
9.0,1248,Test Set
5.0,1249,Test Set
10.0,1250,Test Set
6.0,1251,Test Set
10.0,1252,Test Set
8.0,1253,Test Set
9.0,1254,Test Set
5.0,1255,Test Set
1.0,1256,Test Set
9.0,1257,Test Set
2.0,1258,Test Set
2.0,1259,Test Set
10.0,1260,Test Set
1.0,1261,Test Set
8.0,1262,Test Set
9.0,1263,Test Set
10.0,1264,Test Set
10.0,1265,Test Set
7.0,1266,Test Set
8.0,1267,Test Set
2.0,1268,Test Set
5.0,1269,Test Set
6.0,1270,Test Set
5.0,1271,Test Set
9.0,1272,Test Set
5.0,1273,Test Set
6.0,1274,Test Set
2.0,1275,Test Set
6.0,1276,Test Set
2.0,1277,Test Set
10.0,1278,Test Set
5.0,1279,Test Set
2.0,1280,Test Set
5.0,1281,Test Set
10.0,1282,Test Set
10.0,1283,Test Set
9.0,1284,Test Set
4.0,1285,Test Set
10.0,1286,Test Set
10.0,1287,Test Set
2.0,1288,Test Set
9.0,1289,Test Set
6.0,1290,Test Set
6.0,1291,Test Set
10.0,1292,Test Set
9.0,1293,Test Set
6.0,1294,Test Set
9.0,1295,Test Set
1.0,1296,Test Set
7.0,1297,Test Set
8.0,1298,Test Set
10.0,1299,Test Set
10.0,1300,Test Set
1.0,1301,Test Set
1.0,1302,Test Set
1.0,1303,Test Set
10.0,1304,Test Set
6.0,1305,Test Set
8.0,1306,Test Set
6.0,1307,Test Set
10.0,1308,Test Set
10.0,1309,Test Set
10.0,1310,Test Set
1.0,1311,Test Set
10.0,1312,Test Set
6.0,1313,Test Set
10.0,1314,Test Set
10.0,1315,Test Set
6.0,1316,Test Set
2.0,1317,Test Set
5.0,1318,Test Set
6.0,1319,Test Set
10.0,1320,Test Set
5.0,1321,Test Set
9.0,1322,Test Set
6.0,1323,Test Set
10.0,1324,Test Set
8.0,1325,Test Set
2.0,1326,Test Set
10.0,1327,Test Set
10.0,1328,Test Set
6.0,1329,Test Set
8.0,1330,Test Set
10.0,1331,Test Set
7.0,1332,Test Set
6.0,1333,Test Set
8.0,1334,Test Set
6.0,1335,Test Set
10.0,1336,Test Set
2.0,1337,Test Set
7.0,1338,Test Set
10.0,1339,Test Set
5.0,1340,Test Set
10.0,1341,Test Set
9.0,1342,Test Set
9.0,1343,Test Set
6.0,1344,Test Set
9.0,1345,Test Set
6.0,1346,Test Set
10.0,1347,Test Set
9.0,1348,Test Set
10.0,1349,Test Set
2.0,1350,Test Set
4.0,1351,Test Set
10.0,1352,Test Set
1.0,1353,Test Set
2.0,1354,Test Set
1.0,1355,Test Set
10.0,1356,Test Set
5.0,1357,Test Set
10.0,1358,Test Set
9.0,1359,Test Set
6.0,1360,Test Set
9.0,1361,Test Set
9.0,1362,Test Set
5.0,1363,Test Set
10.0,1364,Test Set
10.0,1365,Test Set
1.0,1366,Test Set
8.0,1367,Test Set
6.0,1368,Test Set
10.0,1369,Test Set
1.0,1370,Test Set
10.0,1371,Test Set
2.0,1372,Test Set
8.0,1373,Test Set
10.0,1374,Test Set
10.0,1375,Test Set
10.0,1376,Test Set
10.0,1377,Test Set
1.0,1378,Test Set
10.0,1379,Test Set
2.0,1380,Test Set
1.0,1381,Test Set
8.0,1382,Test Set
2.0,1383,Test Set
1.0,1384,Test Set
10.0,1385,Test Set
10.0,1386,Test Set
10.0,1387,Test Set
10.0,1388,Test Set
6.0,1389,Test Set
2.0,1390,Test Set
9.0,1391,Test Set
2.0,1392,Test Set
6.0,1393,Test Set
9.0,1394,Test Set
8.0,1395,Test Set
10.0,1396,Test Set
8.0,1397,Test Set
10.0,1398,Test Set
10.0,1399,Test Set
10.0,1400,Test Set
9.0,1401,Test Set
1.0,1402,Test Set
9.0,1403,Test Set
10.0,1404,Test Set
0.0,1405,Test Set
8.0,1406,Test Set
8.0,1407,Test Set
2.0,1408,Test Set
1.0,1409,Test Set
6.0,1410,Test Set
5.0,1411,Test Set
10.0,1412,Test Set
10.0,1413,Test Set
4.0,1414,Test Set
1.0,1415,Test Set
1.0,1416,Test Set
1.0,1417,Test Set
1.0,1418,Test Set
0.0,1419,Test Set
9.0,1420,Test Set
3.0,1421,Test Set
2.0,1422,Test Set
5.0,1423,Test Set
9.0,1424,Test Set
6.0,1425,Test Set
8.0,1426,Test Set
6.0,1427,Test Set
9.0,1428,Test Set
2.0,1429,Test Set
10.0,1430,Test Set
2.0,1431,Test Set
9.0,1432,Test Set
6.0,1433,Test Set
8.0,1434,Test Set
10.0,1435,Test Set
8.0,1436,Test Set
10.0,1437,Test Set
5.0,1438,Test Set
8.0,1439,Test Set
2.0,1440,Test Set
8.0,1441,Test Set
10.0,1442,Test Set
9.0,1443,Test Set
6.0,1444,Test Set
4.0,1445,Test Set
2.0,1446,Test Set
6.0,1447,Test Set
6.0,1448,Test Set
8.0,1449,Test Set
6.0,1450,Test Set
2.0,1451,Test Set
6.0,1452,Test Set
9.0,1453,Test Set
0.0,1454,Test Set
10.0,1455,Test Set
6.0,1456,Test Set
5.0,1457,Test Set
6.0,1458,Test Set
9.0,1459,Test Set
10.0,1460,Test Set
2.0,1461,Test Set
2.0,1462,Test Set
2.0,1463,Test Set
6.0,1464,Test Set
6.0,1465,Test Set
10.0,1466,Test Set
1.0,1467,Test Set
5.0,1468,Test Set
8.0,1469,Test Set
10.0,1470,Test Set
8.0,1471,Test Set
9.0,1472,Test Set
6.0,1473,Test Set
10.0,1474,Test Set
1.0,1475,Test Set
9.0,1476,Test Set
6.0,1477,Test Set
5.0,1478,Test Set
6.0,1479,Test Set
5.0,1480,Test Set
6.0,1481,Test Set
8.0,1482,Test Set
4.0,1483,Test Set
0.0,1484,Test Set
8.0,1485,Test Set
9.0,1486,Test Set
1.0,1487,Test Set
0.0,1488,Test Set
8.0,1489,Test Set
8.0,1490,Test Set
10.0,1491,Test Set
10.0,1492,Test Set
4.0,1493,Test Set
6.0,1494,Test Set
2.0,1495,Test Set
10.0,1496,Test Set
2.0,1497,Test Set
10.0,1498,Test Set
9.0,1499,Test Set
7.0,1500,Test Set
8.0,1501,Test Set
10.0,1502,Test Set
6.0,1503,Test Set
10.0,1504,Test Set
10.0,1505,Test Set
6.0,1506,Test Set
9.0,1507,Test Set
1.0,1508,Test Set
10.0,1509,Test Set
6.0,1510,Test Set
10.0,1511,Test Set
6.0,1512,Test Set
10.0,1513,Test Set
10.0,1514,Test Set
9.0,1515,Test Set
2.0,1516,Test Set
9.0,1517,Test Set
5.0,1518,Test Set
4.0,1519,Test Set
9.0,1520,Test Set
6.0,1521,Test Set
9.0,1522,Test Set
10.0,1523,Test Set
2.0,1524,Test Set
2.0,1525,Test Set
0.0,1526,Test Set
2.0,1527,Test Set
6.0,1528,Test Set
6.0,1529,Test Set
8.0,1530,Test Set
9.0,1531,Test Set
10.0,1532,Test Set
10.0,1533,Test Set
1.0,1534,Test Set
1.0,1535,Test Set
9.0,1536,Test Set
8.0,1537,Test Set
6.0,1538,Test Set
7.0,1539,Test Set
10.0,1540,Test Set
1.0,1541,Test Set
6.0,1542,Test Set
10.0,1543,Test Set
1.0,1544,Test Set
10.0,1545,Test Set
3.0,1546,Test Set
9.0,1547,Test Set
10.0,1548,Test Set
2.0,1549,Test Set
10.0,1550,Test Set
1.0,1551,Test Set
8.0,1552,Test Set
9.0,1553,Test Set
1.0,1554,Test Set
10.0,1555,Test Set
10.0,1556,Test Set
6.0,1557,Test Set
6.0,1558,Test Set
10.0,1559,Test Set
9.0,1560,Test Set
1.0,1561,Test Set
8.0,1562,Test Set
10.0,1563,Test Set
6.0,1564,Test Set
2.0,1565,Test Set
6.0,1566,Test Set
10.0,1567,Test Set
6.0,1568,Test Set
6.0,1569,Test Set
9.0,1570,Test Set
6.0,1571,Test Set
2.0,1572,Test Set
10.0,1573,Test Set
7.0,1574,Test Set
5.0,1575,Test Set
6.0,1576,Test Set
2.0,1577,Test Set
10.0,1578,Test Set
6.0,1579,Test Set
8.0,1580,Test Set
9.0,1581,Test Set
8.0,1582,Test Set
9.0,1583,Test Set
5.0,1584,Test Set
9.0,1585,Test Set
10.0,1586,Test Set
10.0,1587,Test Set
5.0,1588,Test Set
9.0,1589,Test Set
1.0,1590,Test Set
5.0,1591,Test Set
6.0,1592,Test Set
6.0,1593,Test Set
9.0,1594,Test Set
2.0,1595,Test Set
6.0,1596,Test Set
9.0,1597,Test Set
8.0,1598,Test Set
6.0,1599,Test Set
6.0,1600,Test Set
1.0,1601,Test Set
6.0,1602,Test Set
8.0,1603,Test Set
6.0,1604,Test Set
2.0,1605,Test Set
6.0,1606,Test Set
10.0,1607,Test Set
10.0,1608,Test Set
9.0,1609,Test Set
6.0,1610,Test Set
8.0,1611,Test Set
9.0,1612,Test Set
6.0,1613,Test Set
0.0,1614,Test Set
5.0,1615,Test Set
6.0,1616,Test Set
1.0,1617,Test Set
8.0,1618,Test Set
10.0,1619,Test Set
1.0,1620,Test Set
10.0,1621,Test Set
8.0,1622,Test Set
10.0,1623,Test Set
3.0,1624,Test Set
9.0,1625,Test Set
8.0,1626,Test Set
6.0,1627,Test Set
10.0,1628,Test Set
10.0,1629,Test Set
8.0,1630,Test Set
2.0,1631,Test Set
6.0,1632,Test Set
8.0,1633,Test Set
8.0,1634,Test Set
9.0,1635,Test Set
10.0,1636,Test Set
10.0,1637,Test Set
10.0,1638,Test Set
9.0,1639,Test Set
6.0,1640,Test Set
10.0,1641,Test Set
10.0,1642,Test Set
6.0,1643,Test Set
1.0,1644,Test Set
10.0,1645,Test Set
9.0,1646,Test Set
6.0,1647,Test Set
4.0,1648,Test Set
9.0,1649,Test Set
6.0,1650,Test Set
6.0,1651,Test Set
2.0,1652,Test Set
10.0,1653,Test Set
5.0,1654,Test Set
2.0,1655,Test Set
8.0,1656,Test Set
1.0,1657,Test Set
5.0,1658,Test Set
5.0,1659,Test Set
6.0,1660,Test Set
7.0,1661,Test Set
9.0,1662,Test Set
6.0,1663,Test Set
5.0,1664,Test Set
9.0,1665,Test Set
6.0,1666,Test Set
8.0,1667,Test Set
10.0,1668,Test Set
10.0,1669,Test Set
1.0,1670,Test Set
5.0,1671,Test Set
2.0,1672,Test Set
10.0,1673,Test Set
8.0,1674,Test Set
2.0,1675,Test Set
9.0,1676,Test Set
9.0,1677,Test Set
7.0,1678,Test Set
6.0,1679,Test Set
6.0,1680,Test Set
6.0,1681,Test Set
4.0,1682,Test Set
10.0,1683,Test Set
3.0,1684,Test Set
2.0,1685,Test Set
10.0,1686,Test Set
6.0,1687,Test Set
10.0,1688,Test Set
10.0,1689,Test Set
1.0,1690,Test Set
6.0,1691,Test Set
6.0,1692,Test Set
10.0,1693,Test Set
9.0,1694,Test Set
10.0,1695,Test Set
10.0,1696,Test Set
10.0,1697,Test Set
8.0,1698,Test Set
5.0,1699,Test Set
9.0,1700,Test Set
2.0,1701,Test Set
10.0,1702,Test Set
6.0,1703,Test Set
5.0,1704,Test Set
10.0,1705,Test Set
5.0,1706,Test Set
1.0,1707,Test Set
1.0,1708,Test Set
4.0,1709,Test Set
8.0,1710,Test Set
3.0,1711,Test Set
9.0,1712,Test Set
6.0,1713,Test Set
8.0,1714,Test Set
10.0,1715,Test Set
6.0,1716,Test Set
5.0,1717,Test Set
8.0,1718,Test Set
8.0,1719,Test Set
5.0,1720,Test Set
10.0,1721,Test Set
10.0,1722,Test Set
8.0,1723,Test Set
6.0,1724,Test Set
9.0,1725,Test Set
5.0,1726,Test Set
10.0,1727,Test Set
8.0,1728,Test Set
8.0,1729,Test Set
9.0,1730,Test Set
10.0,1731,Test Set
5.0,1732,Test Set
10.0,1733,Test Set
8.0,1734,Test Set
8.0,1735,Test Set
8.0,1736,Test Set
10.0,1737,Test Set
7.0,1738,Test Set
0.0,1739,Test Set
2.0,1740,Test Set
2.0,1741,Test Set
6.0,1742,Test Set
10.0,1743,Test Set
10.0,1744,Test Set
6.0,1745,Test Set
10.0,1746,Test Set
2.0,1747,Test Set
6.0,1748,Test Set
3.0,1749,Test Set
1.0,1750,Test Set
6.0,1751,Test Set
9.0,1752,Test Set
6.0,1753,Test Set
6.0,1754,Test Set
8.0,1755,Test Set
5.0,1756,Test Set
1.0,1757,Test Set
10.0,1758,Test Set
1.0,1759,Test Set
8.0,1760,Test Set
4.0,1761,Test Set
6.0,1762,Test Set
6.0,1763,Test Set
7.0,1764,Test Set
7.0,1765,Test Set
0.0,1766,Test Set
8.0,1767,Test Set
10.0,1768,Test Set
9.0,1769,Test Set
9.0,1770,Test Set
5.0,1771,Test Set
2.0,1772,Test Set
8.0,1773,Test Set
1.0,1774,Test Set
9.0,1775,Test Set
2.0,1776,Test Set
1.0,1777,Test Set
6.0,1778,Test Set
1.0,1779,Test Set
10.0,1780,Test Set
1.0,1781,Test Set
9.0,1782,Test Set
9.0,1783,Test Set
4.0,1784,Test Set
8.0,1785,Test Set
6.0,1786,Test Set
5.0,1787,Test Set
1.0,1788,Test Set
6.0,1789,Test Set
9.0,1790,Test Set
2.0,1791,Test Set
1.0,1792,Test Set
1.0,1793,Test Set
10.0,1794,Test Set
10.0,1795,Test Set
1.0,1796,Test Set
5.0,1797,Test Set
0.0,1798,Test Set
6.0,1799,Test Set
10.0,1800,Test Set
6.0,1801,Test Set
6.0,1802,Test Set
0.0,1803,Test Set
6.0,1804,Test Set
10.0,1805,Test Set
3.0,1806,Test Set
1.0,1807,Test Set
5.0,1808,Test Set
10.0,1809,Test Set
10.0,1810,Test Set
9.0,1811,Test Set
2.0,1812,Test Set
6.0,1813,Test Set
6.0,1814,Test Set
10.0,1815,Test Set
10.0,1816,Test Set
1.0,1817,Test Set
4.0,1818,Test Set
10.0,1819,Test Set
3.0,1820,Test Set
8.0,1821,Test Set
6.0,1822,Test Set
6.0,1823,Test Set
10.0,1824,Test Set
10.0,1825,Test Set
10.0,1826,Test Set
1.0,1827,Test Set
8.0,1828,Test Set
2.0,1829,Test Set
5.0,1830,Test Set
9.0,1831,Test Set
10.0,1832,Test Set
1.0,1833,Test Set
10.0,1834,Test Set
2.0,1835,Test Set
6.0,1836,Test Set
1.0,1837,Test Set
10.0,1838,Test Set
8.0,1839,Test Set
7.0,1840,Test Set
2.0,1841,Test Set
10.0,1842,Test Set
6.0,1843,Test Set
8.0,1844,Test Set
5.0,1845,Test Set
7.0,1846,Test Set
10.0,1847,Test Set
9.0,1848,Test Set
2.0,1849,Test Set
2.0,1850,Test Set
6.0,1851,Test Set
6.0,1852,Test Set
10.0,1853,Test Set
10.0,1854,Test Set
10.0,1855,Test Set
7.0,1856,Test Set
5.0,1857,Test Set
8.0,1858,Test Set
10.0,1859,Test Set
10.0,1860,Test Set
5.0,1861,Test Set
10.0,1862,Test Set
6.0,1863,Test Set
10.0,1864,Test Set
9.0,1865,Test Set
6.0,1866,Test Set
2.0,1867,Test Set
10.0,1868,Test Set
8.0,1869,Test Set
5.0,1870,Test Set
10.0,1871,Test Set
10.0,1872,Test Set
8.0,1873,Test Set
7.0,1874,Test Set
8.0,1875,Test Set
2.0,1876,Test Set
5.0,1877,Test Set
7.0,1878,Test Set
10.0,1879,Test Set
1.0,1880,Test Set
10.0,1881,Test Set
10.0,1882,Test Set
6.0,1883,Test Set
8.0,1884,Test Set
6.0,1885,Test Set
6.0,1886,Test Set
8.0,1887,Test Set
10.0,1888,Test Set
1.0,1889,Test Set
10.0,1890,Test Set
5.0,1891,Test Set
6.0,1892,Test Set
8.0,1893,Test Set
9.0,1894,Test Set
6.0,1895,Test Set
1.0,1896,Test Set
10.0,1897,Test Set
6.0,1898,Test Set
9.0,1899,Test Set
6.0,1900,Test Set
10.0,1901,Test Set
9.0,1902,Test Set
1.0,1903,Test Set
10.0,1904,Test Set
10.0,1905,Test Set
1.0,1906,Test Set
10.0,1907,Test Set
8.0,1908,Test Set
10.0,1909,Test Set
10.0,1910,Test Set
8.0,1911,Test Set
1.0,1912,Test Set
1.0,1913,Test Set
1.0,1914,Test Set
8.0,1915,Test Set
10.0,1916,Test Set
6.0,1917,Test Set
10.0,1918,Test Set
9.0,1919,Test Set
6.0,1920,Test Set
6.0,1921,Test Set
1.0,1922,Test Set
5.0,1923,Test Set
1.0,1924,Test Set
6.0,1925,Test Set
8.0,1926,Test Set
5.0,1927,Test Set
5.0,1928,Test Set
1.0,1929,Test Set
10.0,1930,Test Set
6.0,1931,Test Set
9.0,1932,Test Set
6.0,1933,Test Set
8.0,1934,Test Set
4.0,1935,Test Set
5.0,1936,Test Set
6.0,1937,Test Set
9.0,1938,Test Set
2.0,1939,Test Set
6.0,1940,Test Set
10.0,1941,Test Set
9.0,1942,Test Set
1.0,1943,Test Set
10.0,1944,Test Set
3.0,1945,Test Set
10.0,1946,Test Set
1.0,1947,Test Set
10.0,1948,Test Set
10.0,1949,Test Set
10.0,1950,Test Set
0.0,1951,Test Set
6.0,1952,Test Set
10.0,1953,Test Set
9.0,1954,Test Set
8.0,1955,Test Set
1.0,1956,Test Set
10.0,1957,Test Set
6.0,1958,Test Set
8.0,1959,Test Set
1.0,1960,Test Set
8.0,1961,Test Set
6.0,1962,Test Set
2.0,1963,Test Set
9.0,1964,Test Set
10.0,1965,Test Set
10.0,1966,Test Set
10.0,1967,Test Set
8.0,1968,Test Set
8.0,1969,Test Set
10.0,1970,Test Set
10.0,1971,Test Set
0.0,1972,Test Set
1.0,1973,Test Set
10.0,1974,Test Set
9.0,1975,Test Set
1.0,1976,Test Set
2.0,1977,Test Set
1.0,1978,Test Set
1.0,1979,Test Set
10.0,1980,Test Set
2.0,1981,Test Set
10.0,1982,Test Set
8.0,1983,Test Set
1.0,1984,Test Set
5.0,1985,Test Set
7.0,1986,Test Set
6.0,1987,Test Set
6.0,1988,Test Set
10.0,1989,Test Set
10.0,1990,Test Set
10.0,1991,Test Set
10.0,1992,Test Set
2.0,1993,Test Set
7.0,1994,Test Set
10.0,1995,Test Set
6.0,1996,Test Set
6.0,1997,Test Set
6.0,1998,Test Set
9.0,1999,Test Set
9.0,2000,Test Set
1.0,2001,Test Set
10.0,2002,Test Set
5.0,2003,Test Set
9.0,2004,Test Set
5.0,2005,Test Set
10.0,2006,Test Set
1.0,2007,Test Set
9.0,2008,Test Set
2.0,2009,Test Set
6.0,2010,Test Set
1.0,2011,Test Set
5.0,2012,Test Set
4.0,2013,Test Set
1.0,2014,Test Set
6.0,2015,Test Set
10.0,2016,Test Set
10.0,2017,Test Set
5.0,2018,Test Set
1.0,2019,Test Set
0.0,2020,Test Set
1.0,2021,Test Set
10.0,2022,Test Set
10.0,2023,Test Set
10.0,2024,Test Set
6.0,2025,Test Set
5.0,2026,Test Set
6.0,2027,Test Set
10.0,2028,Test Set
10.0,2029,Test Set
5.0,2030,Test Set
6.0,2031,Test Set
2.0,2032,Test Set
4.0,2033,Test Set
10.0,2034,Test Set
6.0,2035,Test Set
1.0,2036,Test Set
10.0,2037,Test Set
9.0,2038,Test Set
6.0,2039,Test Set
10.0,2040,Test Set
10.0,2041,Test Set
10.0,2042,Test Set
10.0,2043,Test Set
4.0,2044,Test Set
10.0,2045,Test Set
2.0,2046,Test Set
2.0,2047,Test Set
2.0,2048,Test Set
10.0,2049,Test Set
10.0,2050,Test Set
6.0,2051,Test Set
10.0,2052,Test Set
6.0,2053,Test Set
10.0,2054,Test Set
6.0,2055,Test Set
6.0,2056,Test Set
1.0,2057,Test Set
6.0,2058,Test Set
6.0,2059,Test Set
6.0,2060,Test Set
10.0,2061,Test Set
2.0,2062,Test Set
1.0,2063,Test Set
10.0,2064,Test Set
6.0,2065,Test Set
10.0,2066,Test Set
6.0,2067,Test Set
10.0,2068,Test Set
2.0,2069,Test Set
10.0,2070,Test Set
1.0,2071,Test Set
8.0,2072,Test Set
10.0,2073,Test Set
9.0,2074,Test Set
10.0,2075,Test Set
8.0,2076,Test Set
5.0,2077,Test Set
10.0,2078,Test Set
7.0,2079,Test Set
9.0,2080,Test Set
1.0,2081,Test Set
1.0,2082,Test Set
1.0,2083,Test Set
2.0,2084,Test Set
8.0,2085,Test Set
1.0,2086,Test Set
10.0,2087,Test Set
10.0,2088,Test Set
9.0,2089,Test Set
10.0,2090,Test Set
8.0,2091,Test Set
5.0,2092,Test Set
9.0,2093,Test Set
7.0,2094,Test Set
10.0,2095,Test Set
10.0,2096,Test Set
10.0,2097,Test Set
4.0,2098,Test Set
2.0,2099,Test Set
1.0,2100,Test Set
8.0,2101,Test Set
6.0,2102,Test Set
1.0,2103,Test Set
5.0,2104,Test Set
10.0,2105,Test Set
10.0,2106,Test Set
5.0,2107,Test Set
1.0,2108,Test Set
1.0,2109,Test Set
8.0,2110,Test Set
2.0,2111,Test Set
5.0,2112,Test Set
1.0,2113,Test Set
8.0,2114,Test Set
2.0,2115,Test Set
10.0,2116,Test Set
1.0,2117,Test Set
8.0,2118,Test Set
6.0,2119,Test Set
5.0,2120,Test Set
9.0,2121,Test Set
10.0,2122,Test Set
9.0,2123,Test Set
8.0,2124,Test Set
10.0,2125,Test Set
1.0,2126,Test Set
1.0,2127,Test Set
10.0,2128,Test Set
10.0,2129,Test Set
8.0,2130,Test Set
10.0,2131,Test Set
6.0,2132,Test Set
8.0,2133,Test Set
6.0,2134,Test Set
10.0,2135,Test Set
6.0,2136,Test Set
10.0,2137,Test Set
8.0,2138,Test Set
2.0,2139,Test Set
5.0,2140,Test Set
5.0,2141,Test Set
6.0,2142,Test Set
6.0,2143,Test Set
10.0,2144,Test Set
8.0,2145,Test Set
1.0,2146,Test Set
9.0,2147,Test Set
8.0,2148,Test Set
1.0,2149,Test Set
10.0,2150,Test Set
6.0,2151,Test Set
2.0,2152,Test Set
2.0,2153,Test Set
4.0,2154,Test Set
6.0,2155,Test Set
2.0,2156,Test Set
2.0,2157,Test Set
10.0,2158,Test Set
1.0,2159,Test Set
9.0,2160,Test Set
10.0,2161,Test Set
5.0,2162,Test Set
4.0,2163,Test Set
10.0,2164,Test Set
9.0,2165,Test Set
1.0,2166,Test Set
6.0,2167,Test Set
1.0,2168,Test Set
10.0,2169,Test Set
8.0,2170,Test Set
5.0,2171,Test Set
10.0,2172,Test Set
10.0,2173,Test Set
8.0,2174,Test Set
1.0,2175,Test Set
4.0,2176,Test Set
8.0,2177,Test Set
10.0,2178,Test Set
8.0,2179,Test Set
6.0,2180,Test Set
10.0,2181,Test Set
10.0,2182,Test Set
9.0,2183,Test Set
10.0,2184,Test Set
2.0,2185,Test Set
1.0,2186,Test Set
10.0,2187,Test Set
6.0,2188,Test Set
2.0,2189,Test Set
8.0,2190,Test Set
8.0,2191,Test Set
8.0,2192,Test Set
2.0,2193,Test Set
10.0,2194,Test Set
8.0,2195,Test Set
10.0,2196,Test Set
10.0,2197,Test Set
4.0,2198,Test Set
10.0,2199,Test Set
10.0,2200,Test Set
2.0,2201,Test Set
1.0,2202,Test Set
8.0,2203,Test Set
10.0,2204,Test Set
10.0,2205,Test Set
6.0,2206,Test Set
1.0,2207,Test Set
6.0,2208,Test Set
10.0,2209,Test Set
8.0,2210,Test Set
4.0,2211,Test Set
10.0,2212,Test Set
7.0,2213,Test Set
10.0,2214,Test Set
6.0,2215,Test Set
9.0,2216,Test Set
10.0,2217,Test Set
5.0,2218,Test Set
10.0,2219,Test Set
6.0,2220,Test Set
0.0,2221,Test Set
9.0,2222,Test Set
4.0,2223,Test Set
10.0,2224,Test Set
4.0,2225,Test Set
10.0,2226,Test Set
7.0,2227,Test Set
10.0,2228,Test Set
1.0,2229,Test Set
8.0,2230,Test Set
9.0,2231,Test Set
10.0,2232,Test Set
5.0,2233,Test Set
10.0,2234,Test Set
10.0,2235,Test Set
1.0,2236,Test Set
6.0,2237,Test Set
10.0,2238,Test Set
10.0,2239,Test Set
2.0,2240,Test Set
10.0,2241,Test Set
9.0,2242,Test Set
2.0,2243,Test Set
10.0,2244,Test Set
8.0,2245,Test Set
9.0,2246,Test Set
8.0,2247,Test Set
1.0,2248,Test Set
10.0,2249,Test Set
9.0,2250,Test Set
2.0,2251,Test Set
10.0,2252,Test Set
5.0,2253,Test Set
10.0,2254,Test Set
8.0,2255,Test Set
2.0,2256,Test Set
6.0,2257,Test Set
6.0,2258,Test Set
9.0,2259,Test Set
1.0,2260,Test Set
1.0,2261,Test Set
1.0,2262,Test Set
9.0,2263,Test Set
7.0,2264,Test Set
1.0,2265,Test Set
8.0,2266,Test Set
8.0,2267,Test Set
2.0,2268,Test Set
10.0,2269,Test Set
9.0,2270,Test Set
6.0,2271,Test Set
10.0,2272,Test Set
2.0,2273,Test Set
7.0,2274,Test Set
9.0,2275,Test Set
10.0,2276,Test Set
10.0,2277,Test Set
6.0,2278,Test Set
9.0,2279,Test Set
1.0,2280,Test Set
10.0,2281,Test Set
5.0,2282,Test Set
10.0,2283,Test Set
10.0,2284,Test Set
9.0,2285,Test Set
5.0,2286,Test Set
6.0,2287,Test Set
1.0,2288,Test Set
5.0,2289,Test Set
1.0,2290,Test Set
6.0,2291,Test Set
9.0,2292,Test Set
10.0,2293,Test Set
5.0,2294,Test Set
10.0,2295,Test Set
6.0,2296,Test Set
7.0,2297,Test Set
8.0,2298,Test Set
6.0,2299,Test Set
8.0,2300,Test Set
1.0,2301,Test Set
10.0,2302,Test Set
6.0,2303,Test Set
1.0,2304,Test Set
3.0,2305,Test Set
10.0,2306,Test Set
6.0,2307,Test Set
5.0,2308,Test Set
8.0,2309,Test Set
10.0,2310,Test Set
6.0,2311,Test Set
10.0,2312,Test Set
8.0,2313,Test Set
7.0,2314,Test Set
10.0,2315,Test Set
0.0,2316,Test Set
10.0,2317,Test Set
7.0,2318,Test Set
5.0,2319,Test Set
5.0,2320,Test Set
2.0,2321,Test Set
5.0,2322,Test Set
7.0,2323,Test Set
9.0,2324,Test Set
6.0,2325,Test Set
10.0,2326,Test Set
5.0,2327,Test Set
10.0,2328,Test Set
10.0,2329,Test Set
6.0,2330,Test Set
1.0,2331,Test Set
5.0,2332,Test Set
10.0,2333,Test Set
5.0,2334,Test Set
1.0,2335,Test Set
10.0,2336,Test Set
10.0,2337,Test Set
10.0,2338,Test Set
8.0,2339,Test Set
10.0,2340,Test Set
6.0,2341,Test Set
1.0,2342,Test Set
10.0,2343,Test Set
10.0,2344,Test Set
5.0,2345,Test Set
9.0,2346,Test Set
10.0,2347,Test Set
10.0,2348,Test Set
10.0,2349,Test Set
6.0,2350,Test Set
2.0,2351,Test Set
8.0,2352,Test Set
8.0,2353,Test Set
9.0,2354,Test Set
7.0,2355,Test Set
1.0,2356,Test Set
1.0,2357,Test Set
10.0,2358,Test Set
5.0,2359,Test Set
7.0,2360,Test Set
9.0,2361,Test Set
7.0,2362,Test Set
1.0,2363,Test Set
1.0,2364,Test Set
10.0,2365,Test Set
6.0,2366,Test Set
6.0,2367,Test Set
9.0,2368,Test Set
10.0,2369,Test Set
1.0,2370,Test Set
8.0,2371,Test Set
1.0,2372,Test Set
1.0,2373,Test Set
6.0,2374,Test Set
2.0,2375,Test Set
9.0,2376,Test Set
10.0,2377,Test Set
8.0,2378,Test Set
10.0,2379,Test Set
10.0,2380,Test Set
8.0,2381,Test Set
1.0,2382,Test Set
8.0,2383,Test Set
10.0,2384,Test Set
10.0,2385,Test Set
9.0,2386,Test Set
10.0,2387,Test Set
5.0,2388,Test Set
1.0,2389,Test Set
9.0,2390,Test Set
1.0,2391,Test Set
10.0,2392,Test Set
10.0,2393,Test Set
1.0,2394,Test Set
2.0,2395,Test Set
2.0,2396,Test Set
7.0,2397,Test Set
1.0,2398,Test Set
6.0,2399,Test Set
6.0,2400,Test Set
2.0,2401,Test Set
10.0,2402,Test Set
2.0,2403,Test Set
10.0,2404,Test Set
10.0,2405,Test Set
8.0,2406,Test Set
10.0,2407,Test Set
8.0,2408,Test Set
1.0,2409,Test Set
5.0,2410,Test Set
6.0,2411,Test Set
